# Selection     : all 
# Volume        : 2.33333000e+00
# Time          	maxMag(U)	location	cell
0               	1.00000000e+00	(-3.13296488e-01 1.00232707e-06 5.00000000e-01)	0
1               	1.00021810e+00	(6.03404640e-03 1.14867247e-03 5.00000000e-01)	5465
2               	1.00041124e+00	(6.03404640e-03 1.14867247e-03 5.00000000e-01)	5465
3               	1.00058093e+00	(6.03404640e-03 1.14867247e-03 5.00000000e-01)	5465
4               	1.00074283e+00	(6.03404640e-03 1.14867247e-03 5.00000000e-01)	5465
5               	1.00090872e+00	(6.03404640e-03 1.01673200e-03 5.00000000e-01)	5329
6               	1.00103380e+00	(6.03404640e-03 1.14867247e-03 5.00000000e-01)	5465
7               	1.00115443e+00	(6.03404640e-03 1.46612822e-03 5.00000000e-01)	5737
8               	1.00126856e+00	(6.03404640e-03 1.46612822e-03 5.00000000e-01)	5737
9               	1.00135119e+00	(6.03404640e-03 1.65637433e-03 5.00000000e-01)	5873
10              	1.00147306e+00	(6.03404640e-03 1.65637433e-03 5.00000000e-01)	5873
11              	1.00152699e+00	(6.03404640e-03 1.65637433e-03 5.00000000e-01)	5873
12              	1.00152450e+00	(6.03404640e-03 1.65637433e-03 5.00000000e-01)	5873
13              	1.00161783e+00	(6.03404640e-03 1.87130418e-03 5.00000000e-01)	6009
14              	1.00168650e+00	(6.03404640e-03 1.87130418e-03 5.00000000e-01)	6009
15              	1.00171818e+00	(6.03404640e-03 1.87130418e-03 5.00000000e-01)	6009
16              	1.00173442e+00	(6.03404640e-03 1.87130418e-03 5.00000000e-01)	6009
17              	1.00167662e+00	(6.03404640e-03 1.87130418e-03 5.00000000e-01)	6009
18              	1.00163907e+00	(6.03404640e-03 1.87130418e-03 5.00000000e-01)	6009
19              	1.00163973e+00	(6.03404640e-03 1.87130418e-03 5.00000000e-01)	6009
20              	1.00167745e+00	(6.03404640e-03 2.11412074e-03 5.00000000e-01)	6145
21              	1.00169926e+00	(6.03404640e-03 2.11412074e-03 5.00000000e-01)	6145
22              	1.00168766e+00	(6.03404640e-03 2.11412074e-03 5.00000000e-01)	6145
23              	1.00166440e+00	(6.03404640e-03 2.11412074e-03 5.00000000e-01)	6145
24              	1.00163059e+00	(6.03404640e-03 2.11412074e-03 5.00000000e-01)	6145
25              	1.00158931e+00	(6.03404640e-03 2.11412074e-03 5.00000000e-01)	6145
26              	1.00155657e+00	(6.03404640e-03 2.11412074e-03 5.00000000e-01)	6145
27              	1.00152892e+00	(6.03404640e-03 2.11412074e-03 5.00000000e-01)	6145
28              	1.00149967e+00	(6.03404640e-03 2.11412074e-03 5.00000000e-01)	6145
29              	1.00146461e+00	(6.03404640e-03 2.11412074e-03 5.00000000e-01)	6145
30              	1.00143763e+00	(6.03404640e-03 2.11412074e-03 5.00000000e-01)	6145
31              	1.00139805e+00	(6.03404640e-03 2.11412074e-03 5.00000000e-01)	6145
32              	1.00136269e+00	(6.03404640e-03 2.11412074e-03 5.00000000e-01)	6145
33              	1.00130845e+00	(6.03404640e-03 2.11412074e-03 5.00000000e-01)	6145
34              	1.00127071e+00	(6.03404640e-03 2.11412074e-03 5.00000000e-01)	6145
35              	1.00122111e+00	(1.00952164e-02 2.11412074e-03 5.00000000e-01)	6146
36              	1.00119292e+00	(1.00952164e-02 2.11412074e-03 5.00000000e-01)	6146
37              	1.00115426e+00	(1.00952164e-02 2.11412074e-03 5.00000000e-01)	6146
38              	1.00112757e+00	(1.00952164e-02 2.11412074e-03 5.00000000e-01)	6146
39              	1.00109194e+00	(1.00952164e-02 2.11412074e-03 5.00000000e-01)	6146
40              	1.00105850e+00	(1.00952164e-02 2.11412074e-03 5.00000000e-01)	6146
41              	1.00102312e+00	(1.00952164e-02 2.11412074e-03 5.00000000e-01)	6146
42              	1.00098271e+00	(1.00952164e-02 2.11412074e-03 5.00000000e-01)	6146
43              	1.00094823e+00	(1.00952164e-02 2.11412074e-03 5.00000000e-01)	6146
44              	1.00090588e+00	(1.00952164e-02 2.11412074e-03 5.00000000e-01)	6146
45              	1.00090295e+00	(6.19200784e-02 7.16096644e-03 5.00000000e-01)	7518
46              	1.00090269e+00	(6.65442890e-02 7.16096644e-03 5.00000000e-01)	7519
47              	1.00090299e+00	(7.12238180e-02 7.16096644e-03 5.00000000e-01)	7520
48              	1.00090378e+00	(7.59606883e-02 7.16096644e-03 5.00000000e-01)	7521
49              	1.00090977e+00	(9.55247456e-02 1.03257759e-02 5.00000000e-01)	7933
50              	1.00091878e+00	(1.00581431e-01 1.03257759e-02 5.00000000e-01)	7934
51              	1.00093200e+00	(1.76372842e+00 1.31792282e-02 5.00000000e-01)	8290
52              	1.00096522e+00	(1.76372842e+00 1.31792282e-02 5.00000000e-01)	8290
