# Selection     : all 
# Volume        : 2.33333000e+00
# Time          	minMag(U)	location	cell
0               	1.00000000e+00	(-3.28081024e-01 2.50000000e-07 5.00000000e-01)	0
1               	2.60824401e-01	(1.72613976e+00 2.50000000e-07 5.00000000e-01)	518
2               	1.30417757e-01	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
3               	9.25226647e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
4               	7.53583693e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
5               	6.52023752e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
6               	5.82737630e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
7               	5.31449886e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
8               	4.91447226e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
9               	4.59086545e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
10              	4.32190441e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
11              	4.09364416e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
12              	3.89667609e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
13              	3.72438751e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
14              	3.57197490e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
15              	3.43585256e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
16              	3.31328187e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
17              	3.20212987e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
18              	3.10070708e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
19              	3.00765542e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
20              	2.92186896e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
21              	2.84243669e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
22              	2.76860043e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
23              	2.69972328e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
24              	2.63526580e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
25              	2.57476756e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
26              	2.51783286e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
27              	2.46411948e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
28              	2.41332967e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
29              	2.36520305e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
30              	2.31951070e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
31              	2.27605049e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
32              	2.23464313e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
33              	2.19512899e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
34              	2.15736537e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
35              	2.12122427e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
36              	2.08659051e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
37              	2.05336009e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
38              	2.02143886e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
39              	1.99074133e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
40              	1.96118969e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
41              	1.93271291e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
42              	1.90524605e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
43              	1.87872953e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
44              	1.85310864e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
45              	1.82833301e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
46              	1.80435617e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
47              	1.78113520e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
48              	1.75863033e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
49              	1.73680471e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
50              	1.71562410e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
51              	1.69505667e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
52              	1.67507274e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
53              	1.65564463e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
54              	1.63674649e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
