# Selection     : all 
# Volume        : 2.33333000e+00
# Time          	minMag(U)	location	cell
0               	1.00000000e+00	(-3.13296488e-01 1.00232707e-06 5.00000000e-01)	0
0.00011999      	4.05427028e-01	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.000263962     	1.75589359e-01	(6.03404640e-03 1.00232707e-06 5.00000000e-01)	25
0.000436717     	1.15400804e-01	(6.03404640e-03 1.00232707e-06 5.00000000e-01)	25
0.000644009     	9.23943598e-02	(6.03404640e-03 1.00232707e-06 5.00000000e-01)	25
0.000892729     	7.83745973e-02	(6.03404640e-03 1.00232707e-06 5.00000000e-01)	25
0.00119115      	6.83597963e-02	(6.03404640e-03 1.00232707e-06 5.00000000e-01)	25
0.00154914      	6.07528546e-02	(6.03404640e-03 1.00232707e-06 5.00000000e-01)	25
0.00197859      	5.47355789e-02	(6.03404640e-03 1.00232707e-06 5.00000000e-01)	25
0.00249383      	4.98244714e-02	(6.03404640e-03 1.00232707e-06 5.00000000e-01)	25
0.00311186      	4.57218879e-02	(6.03404640e-03 1.00232707e-06 5.00000000e-01)	25
0.00385304      	4.22324073e-02	(6.03404640e-03 1.00232707e-06 5.00000000e-01)	25
0.00474246      	3.92216198e-02	(6.03404640e-03 1.00232707e-06 5.00000000e-01)	25
0.00580919      	3.65946673e-02	(6.03404640e-03 1.00232707e-06 5.00000000e-01)	25
0.00708871      	3.42817238e-02	(6.03404640e-03 1.00232707e-06 5.00000000e-01)	25
0.00862335      	3.22303909e-02	(6.03404640e-03 1.00232707e-06 5.00000000e-01)	25
0.0104626       	3.04000836e-02	(6.03404640e-03 1.00232707e-06 5.00000000e-01)	25
0.0126665       	2.87581137e-02	(6.03404640e-03 1.00232707e-06 5.00000000e-01)	25
0.0153064       	2.72779039e-02	(6.03404640e-03 1.00232707e-06 5.00000000e-01)	25
0.0184727       	2.58886050e-02	(1.00952164e-02 1.00232707e-06 5.00000000e-01)	26
0.0222623       	2.45987040e-02	(1.00952164e-02 1.00232707e-06 5.00000000e-01)	26
0.02681         	2.34153560e-02	(1.00952164e-02 1.00232707e-06 5.00000000e-01)	26
0.0322468       	2.23280132e-02	(1.00952164e-02 1.00232707e-06 5.00000000e-01)	26
0.0387418       	2.13279748e-02	(1.00952164e-02 1.00232707e-06 5.00000000e-01)	26
0.0464938       	2.04081280e-02	(1.00952164e-02 1.00232707e-06 5.00000000e-01)	26
0.0557512       	1.95625816e-02	(1.00952164e-02 1.00232707e-06 5.00000000e-01)	26
0.0656906       	1.87879002e-02	(1.00952164e-02 1.00232707e-06 5.00000000e-01)	26
0.0756301       	1.80801309e-02	(1.00952164e-02 1.00232707e-06 5.00000000e-01)	26
0.0855696       	1.74351591e-02	(1.00952164e-02 1.00232707e-06 5.00000000e-01)	26
0.095509        	1.68495530e-02	(1.00952164e-02 1.00232707e-06 5.00000000e-01)	26
0.105448        	1.63059592e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.115388        	1.57674292e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.125327        	1.52691573e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.135267        	1.48088067e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.145206        	1.43843035e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.155146        	1.39937853e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.165085        	1.36355524e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.175025        	1.33080225e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.184964        	1.30096888e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.194904        	1.27390831e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.204843        	1.24947445e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.214783        	1.22751954e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.224722        	1.20789259e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.234661        	1.19043859e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.244601        	1.17499861e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.25454         	1.16141056e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.26448         	1.14951063e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.274419        	1.13913508e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.284359        	1.13012232e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.294298        	1.12231502e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.304238        	1.11556215e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.314177        	1.10972077e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.324117        	1.10465747e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.334056        	1.10024950e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.343996        	1.09638545e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.353935        	1.09296555e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.363874        	1.08990167e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.373814        	1.08711700e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.383753        	1.08454548e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.393693        	1.08213111e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.403632        	1.07982703e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.413572        	1.07759469e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.423511        	1.07540289e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.433451        	1.07322683e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.44339         	1.07104730e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.45333         	1.06884978e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.463269        	1.06662375e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.473209        	1.06436196e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.483148        	1.06205986e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.493087        	1.05971506e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.503027        	1.05732685e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.512966        	1.05489587e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.522906        	1.05242372e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.532845        	1.04991275e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.542785        	1.04736581e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.552724        	1.04478610e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.562664        	1.04217698e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.572603        	1.03954192e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.582543        	1.03688438e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.592482        	1.03420775e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.602422        	1.03151532e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.612361        	1.02881024e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.6223          	1.02609548e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.63224         	1.02337385e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.642179        	1.02064794e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.652119        	1.01792020e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.662058        	1.01519287e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.671998        	1.01246800e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.681937        	1.00974750e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.691877        	1.00703308e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.701816        	1.00432631e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.711756        	1.00162863e-02	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.721695        	9.98941322e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.731635        	9.96265544e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.741574        	9.93602342e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.751513        	9.90952652e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.761453        	9.88317311e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.771392        	9.85697062e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.781332        	9.83092567e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.791271        	9.80504408e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.801211        	9.77933099e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.81115         	9.75379090e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.82109         	9.72842769e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.831029        	9.70324475e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.840969        	9.67824490e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.850908        	9.65343053e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.860848        	9.62880359e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.870787        	9.60436566e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.880726        	9.58011801e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.890666        	9.55606165e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.900605        	9.53219732e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.910545        	9.50852555e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.920484        	9.48504665e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.930424        	9.46176074e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.940363        	9.43866777e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.950303        	9.41576750e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.960242        	9.39305955e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.970182        	9.37054338e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.980121        	9.34821833e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
0.990061        	9.32608362e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
1               	9.30413833e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
1.01            	9.28237877e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
1.02            	9.26080642e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
1.03            	9.23941965e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
1.04            	9.21821722e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
1.05            	9.19719778e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
1.06            	9.17635991e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
1.07            	9.15570207e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
1.08            	9.13522273e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
