# Selection     : all 
# Volume        : 2.33333000e+00
# Time          	minMag(U)	location	cell
0               	1.00000000e+00	(1.56631511e-03 4.00664797e-04 5.00000000e-01)	0
0.00011999      	9.99924136e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.000263962     	9.99836068e-01	(1.90695483e+00 4.00664797e-04 5.00000000e-01)	98
0.000436717     	9.99731161e-01	(1.90695483e+00 4.00664797e-04 5.00000000e-01)	98
0.000644009     	9.99605053e-01	(1.90695483e+00 4.00664797e-04 5.00000000e-01)	98
0.000892729     	9.99452904e-01	(1.90695483e+00 4.00664797e-04 5.00000000e-01)	98
0.00119115      	9.99268937e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.00154914      	9.99046098e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.00197859      	9.98775622e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.00249383      	9.98446442e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.00311186      	9.98044688e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.00385304      	9.97552629e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.00474246      	9.96946830e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.00580919      	9.96197118e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.00708871      	9.95262592e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.00862335      	9.94087322e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.0104626       	9.92593466e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.0126665       	9.90667379e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.0153064       	9.88137657e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.0184727       	9.84728518e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.0222623       	9.79992115e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.02681         	9.73111656e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.0322468       	9.63212927e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.0387418       	9.49704147e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.0464938       	9.32459200e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.0557512       	9.11875784e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.06686         	8.88745592e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.0801906       	8.64211516e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.0960493       	8.39225962e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.114882        	8.13717509e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.13701         	7.87086068e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.163161        	7.59332456e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.194155        	7.31685214e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.225149        	7.08590691e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.256143        	6.89426344e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.287137        	6.73673416e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.318131        	6.60800660e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.349125        	6.50307844e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.380119        	6.41777535e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
