# Selection     : all 
# Volume        : 5.16250000e-02
# Time          	minMag(U)	location	cell	processor
293             	2.22524981e-02	(3.38855290e-01 1.01701236e-05 5.00000000e-02)	112	0
294             	2.22125515e-02	(3.38855290e-01 1.01701236e-05 5.00000000e-02)	112	0
295             	2.21738279e-02	(3.38855290e-01 1.01701236e-05 5.00000000e-02)	112	0
296             	2.21343987e-02	(3.42449187e-01 1.01701236e-05 5.00000000e-02)	113	0
297             	2.20953428e-02	(3.42449187e-01 1.01701236e-05 5.00000000e-02)	113	0
298             	2.20574742e-02	(3.42449187e-01 1.01701236e-05 5.00000000e-02)	113	0
299             	2.20182114e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	0
300             	2.19800116e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	0
301             	2.19424496e-02	(3.49749814e-01 1.01701236e-05 5.00000000e-02)	115	0
302             	2.19039056e-02	(3.49749814e-01 1.01701236e-05 5.00000000e-02)	115	0
303             	2.18665223e-02	(3.49749814e-01 1.01701236e-05 5.00000000e-02)	115	0
304             	2.18291976e-02	(3.53457330e-01 1.01701236e-05 5.00000000e-02)	116	0
305             	2.17914622e-02	(3.53457330e-01 1.01701236e-05 5.00000000e-02)	116	0
306             	2.17548550e-02	(3.53457330e-01 1.01701236e-05 5.00000000e-02)	116	0
307             	2.17178288e-02	(3.57203511e-01 1.01701236e-05 5.00000000e-02)	117	0
308             	2.16808627e-02	(3.57203511e-01 1.01701236e-05 5.00000000e-02)	117	0
309             	2.16449941e-02	(3.57203511e-01 1.01701236e-05 5.00000000e-02)	117	0
310             	2.16083128e-02	(3.60988761e-01 1.01701236e-05 5.00000000e-02)	118	0
311             	2.15720754e-02	(3.60988761e-01 1.01701236e-05 5.00000000e-02)	118	0
312             	2.15369085e-02	(3.60988761e-01 1.01701236e-05 5.00000000e-02)	118	0
313             	2.15006378e-02	(3.64813488e-01 1.01701236e-05 5.00000000e-02)	119	0
314             	2.14650915e-02	(3.64813488e-01 1.01701236e-05 5.00000000e-02)	119	0
315             	2.14305903e-02	(3.64813488e-01 1.01701236e-05 5.00000000e-02)	119	0
316             	2.13947894e-02	(3.68678102e-01 1.01701236e-05 5.00000000e-02)	120	0
317             	2.13598967e-02	(3.68678102e-01 1.01701236e-05 5.00000000e-02)	120	0
318             	2.13260248e-02	(3.68678102e-01 1.01701236e-05 5.00000000e-02)	120	0
319             	2.12907424e-02	(3.72583021e-01 1.01701236e-05 5.00000000e-02)	121	0
320             	2.12564670e-02	(3.72583021e-01 1.01701236e-05 5.00000000e-02)	121	0
321             	2.12231837e-02	(3.76528664e-01 1.01701236e-05 5.00000000e-02)	122	0
322             	2.11884798e-02	(3.76528664e-01 1.01701236e-05 5.00000000e-02)	122	0
323             	2.11547871e-02	(3.76528664e-01 1.01701236e-05 5.00000000e-02)	122	0
324             	2.11220700e-02	(3.76528664e-01 1.01701236e-05 5.00000000e-02)	122	0
325             	2.10879676e-02	(3.80515455e-01 1.01701236e-05 5.00000000e-02)	123	0
326             	2.10548268e-02	(3.80515455e-01 1.01701236e-05 5.00000000e-02)	123	0
327             	2.10226406e-02	(3.80515455e-01 1.01701236e-05 5.00000000e-02)	123	0
328             	2.09891990e-02	(3.84543825e-01 1.01701236e-05 5.00000000e-02)	124	0
329             	2.09565855e-02	(3.84543825e-01 1.01701236e-05 5.00000000e-02)	124	0
330             	2.09249054e-02	(3.84543825e-01 1.01701236e-05 5.00000000e-02)	124	0
331             	2.08921654e-02	(3.88614207e-01 1.01701236e-05 5.00000000e-02)	125	0
332             	2.08600540e-02	(3.88614207e-01 1.01701236e-05 5.00000000e-02)	125	0
333             	2.08288571e-02	(3.88614207e-01 1.01701236e-05 5.00000000e-02)	125	0
334             	2.07968365e-02	(3.92727039e-01 1.01701236e-05 5.00000000e-02)	126	0
335             	2.07652064e-02	(3.92727039e-01 1.01701236e-05 5.00000000e-02)	126	0
336             	2.07344729e-02	(3.92727039e-01 1.01701236e-05 5.00000000e-02)	126	0
337             	2.07031873e-02	(3.96882763e-01 1.01701236e-05 5.00000000e-02)	127	0
338             	2.06720194e-02	(3.96882763e-01 1.01701236e-05 5.00000000e-02)	127	0
339             	2.06417307e-02	(3.96882763e-01 1.01701236e-05 5.00000000e-02)	127	0
340             	2.06111948e-02	(4.01081827e-01 1.01701236e-05 5.00000000e-02)	128	0
341             	2.05804700e-02	(4.01081827e-01 1.01701236e-05 5.00000000e-02)	128	0
342             	2.05506089e-02	(4.01081827e-01 1.01701236e-05 5.00000000e-02)	128	0
343             	2.05208347e-02	(4.05324683e-01 1.01701236e-05 5.00000000e-02)	129	0
344             	2.04905347e-02	(4.05324683e-01 1.01701236e-05 5.00000000e-02)	129	0
345             	2.04610846e-02	(4.05324683e-01 1.01701236e-05 5.00000000e-02)	129	0
346             	2.04320849e-02	(4.09611788e-01 1.01701236e-05 5.00000000e-02)	130	0
347             	2.04021930e-02	(4.09611788e-01 1.01701236e-05 5.00000000e-02)	130	0
348             	2.03731375e-02	(4.09611788e-01 1.01701236e-05 5.00000000e-02)	130	0
349             	2.03448925e-02	(4.09611788e-01 1.01701236e-05 5.00000000e-02)	130	0
350             	2.03154280e-02	(4.13943603e-01 1.01701236e-05 5.00000000e-02)	131	0
351             	2.02867517e-02	(4.13943603e-01 1.01701236e-05 5.00000000e-02)	131	0
352             	2.02588731e-02	(4.13943603e-01 1.01701236e-05 5.00000000e-02)	131	0
353             	2.02302257e-02	(4.18320595e-01 1.01701236e-05 5.00000000e-02)	132	0
354             	2.02019134e-02	(4.18320595e-01 1.01701236e-05 5.00000000e-02)	132	0
355             	2.01743868e-02	(4.18320595e-01 1.01701236e-05 5.00000000e-02)	132	0
356             	2.01465611e-02	(4.22743234e-01 1.01701236e-05 5.00000000e-02)	133	0
357             	2.01185981e-02	(4.22743234e-01 1.01701236e-05 5.00000000e-02)	133	0
358             	2.00914090e-02	(4.22743234e-01 1.01701236e-05 5.00000000e-02)	133	0
359             	2.00644142e-02	(4.27211996e-01 1.01701236e-05 5.00000000e-02)	134	0
360             	2.00367861e-02	(4.27211996e-01 1.01701236e-05 5.00000000e-02)	134	0
361             	2.00099200e-02	(4.27211996e-01 1.01701236e-05 5.00000000e-02)	134	0
362             	1.99837706e-02	(4.31727363e-01 1.01701236e-05 5.00000000e-02)	135	0
363             	1.99564645e-02	(4.31727363e-01 1.01701236e-05 5.00000000e-02)	135	0
364             	1.99299086e-02	(4.31727363e-01 1.01701236e-05 5.00000000e-02)	135	0
365             	1.99040813e-02	(4.31727363e-01 1.01701236e-05 5.00000000e-02)	135	0
366             	1.98776062e-02	(4.36289821e-01 1.01701236e-05 5.00000000e-02)	136	0
367             	1.98513490e-02	(4.36289821e-01 1.01701236e-05 5.00000000e-02)	136	0
368             	1.98258083e-02	(4.36289821e-01 1.01701236e-05 5.00000000e-02)	136	0
369             	1.98001910e-02	(4.40899861e-01 1.01701236e-05 5.00000000e-02)	137	0
370             	1.97742216e-02	(4.40899861e-01 1.01701236e-05 5.00000000e-02)	137	0
371             	1.97489575e-02	(4.40899861e-01 1.01701236e-05 5.00000000e-02)	137	0
372             	1.97242075e-02	(4.45557978e-01 1.01701236e-05 5.00000000e-02)	138	0
373             	1.96985148e-02	(4.45557978e-01 1.01701236e-05 5.00000000e-02)	138	0
374             	1.96735179e-02	(4.45557978e-01 1.01701236e-05 5.00000000e-02)	138	0
375             	1.96491968e-02	(4.45557978e-01 1.01701236e-05 5.00000000e-02)	138	0
376             	1.96241986e-02	(4.50264675e-01 1.01701236e-05 5.00000000e-02)	139	0
377             	1.95994560e-02	(4.50264675e-01 1.01701236e-05 5.00000000e-02)	139	0
378             	1.95753806e-02	(4.50264675e-01 1.01701236e-05 5.00000000e-02)	139	0
379             	1.95512712e-02	(4.55020458e-01 1.01701236e-05 5.00000000e-02)	140	0
380             	1.95267664e-02	(4.55020458e-01 1.01701236e-05 5.00000000e-02)	140	0
381             	1.95029241e-02	(4.55020458e-01 1.01701236e-05 5.00000000e-02)	140	0
382             	1.94797245e-02	(4.55020458e-01 1.01701236e-05 5.00000000e-02)	140	0
383             	1.94554533e-02	(4.59825840e-01 1.01701236e-05 5.00000000e-02)	141	0
384             	1.94318231e-02	(4.59825840e-01 1.01701236e-05 5.00000000e-02)	141	0
385             	1.94088319e-02	(4.59825840e-01 1.01701236e-05 5.00000000e-02)	141	0
386             	1.93855439e-02	(4.64681336e-01 1.01701236e-05 5.00000000e-02)	142	0
387             	1.93620979e-02	(4.64681336e-01 1.01701236e-05 5.00000000e-02)	142	0
388             	1.93392907e-02	(4.64681336e-01 1.01701236e-05 5.00000000e-02)	142	0
389             	1.93170858e-02	(4.69587470e-01 1.01701236e-05 5.00000000e-02)	143	0
390             	1.92937952e-02	(4.69587470e-01 1.01701236e-05 5.00000000e-02)	143	0
391             	1.92711430e-02	(4.69587470e-01 1.01701236e-05 5.00000000e-02)	143	0
392             	1.92491088e-02	(4.69587470e-01 1.01701236e-05 5.00000000e-02)	143	0
393             	1.92269713e-02	(4.74544770e-01 1.01701236e-05 5.00000000e-02)	144	0
394             	1.92044483e-02	(4.74544770e-01 1.01701236e-05 5.00000000e-02)	144	0
395             	1.91825417e-02	(4.74544770e-01 1.01701236e-05 5.00000000e-02)	144	0
396             	1.91612341e-02	(4.74544770e-01 1.01701236e-05 5.00000000e-02)	144	0
397             	1.91392742e-02	(4.79553770e-01 1.01701236e-05 5.00000000e-02)	145	0
398             	1.91174745e-02	(4.79553770e-01 1.01701236e-05 5.00000000e-02)	145	0
399             	1.90962690e-02	(4.79553770e-01 1.01701236e-05 5.00000000e-02)	145	0
400             	1.90756432e-02	(4.79553770e-01 1.01701236e-05 5.00000000e-02)	145	0
401             	1.90539503e-02	(4.84615008e-01 1.01701236e-05 5.00000000e-02)	146	0
402             	1.90328376e-02	(4.84615008e-01 1.01701236e-05 5.00000000e-02)	146	0
403             	1.90122960e-02	(4.84615008e-01 1.01701236e-05 5.00000000e-02)	146	0
404             	1.89919883e-02	(4.89729030e-01 1.01701236e-05 5.00000000e-02)	147	0
405             	1.89709717e-02	(4.89729030e-01 1.01701236e-05 5.00000000e-02)	147	0
406             	1.89505202e-02	(4.89729030e-01 1.01701236e-05 5.00000000e-02)	147	0
407             	1.89306191e-02	(4.89729030e-01 1.01701236e-05 5.00000000e-02)	147	0
408             	1.89105966e-02	(4.94896386e-01 1.01701236e-05 5.00000000e-02)	148	0
409             	1.88902323e-02	(4.94896386e-01 1.01701236e-05 5.00000000e-02)	148	0
410             	1.88704111e-02	(4.94896386e-01 1.01701236e-05 5.00000000e-02)	148	0
411             	1.88511187e-02	(4.94896386e-01 1.01701236e-05 5.00000000e-02)	148	0
412             	1.88315175e-02	(5.00117632e-01 1.01701236e-05 5.00000000e-02)	149	0
413             	1.88117912e-02	(5.00117632e-01 1.01701236e-05 5.00000000e-02)	149	0
414             	1.87925893e-02	(5.00117632e-01 1.01701236e-05 5.00000000e-02)	149	0
415             	1.87738974e-02	(5.00117632e-01 1.01701236e-05 5.00000000e-02)	149	0
416             	1.87545370e-02	(5.05393331e-01 1.01701236e-05 5.00000000e-02)	150	0
417             	1.87354110e-02	(5.05393331e-01 1.01701236e-05 5.00000000e-02)	150	0
418             	1.87167936e-02	(5.05393331e-01 1.01701236e-05 5.00000000e-02)	150	0
419             	1.86986720e-02	(5.05393331e-01 1.01701236e-05 5.00000000e-02)	150	0
420             	1.86798256e-02	(5.10724049e-01 1.01701236e-05 5.00000000e-02)	151	0
421             	1.86612713e-02	(5.10724049e-01 1.01701236e-05 5.00000000e-02)	151	0
422             	1.86432129e-02	(5.10724049e-01 1.01701236e-05 5.00000000e-02)	151	0
423             	1.86256377e-02	(5.10724049e-01 1.01701236e-05 5.00000000e-02)	151	0
424             	1.86072161e-02	(5.16110362e-01 1.01701236e-05 5.00000000e-02)	152	0
425             	1.85891972e-02	(5.16110362e-01 1.01701236e-05 5.00000000e-02)	152	0
426             	1.85716612e-02	(5.16110362e-01 1.01701236e-05 5.00000000e-02)	152	0
427             	1.85545962e-02	(5.16110362e-01 1.01701236e-05 5.00000000e-02)	152	0
428             	1.85369017e-02	(5.21552848e-01 1.01701236e-05 5.00000000e-02)	153	0
429             	1.85193836e-02	(5.21552848e-01 1.01701236e-05 5.00000000e-02)	153	0
430             	1.85023329e-02	(5.21552848e-01 1.01701236e-05 5.00000000e-02)	153	0
431             	1.84857386e-02	(5.21552848e-01 1.01701236e-05 5.00000000e-02)	153	0
432             	1.84687998e-02	(5.27052094e-01 1.01701236e-05 5.00000000e-02)	154	0
433             	1.84517788e-02	(5.27052094e-01 1.01701236e-05 5.00000000e-02)	154	0
434             	1.84352091e-02	(5.27052094e-01 1.01701236e-05 5.00000000e-02)	154	0
435             	1.84190802e-02	(5.27052094e-01 1.01701236e-05 5.00000000e-02)	154	0
436             	1.84028207e-02	(5.32608691e-01 1.01701236e-05 5.00000000e-02)	155	0
437             	1.83862886e-02	(5.32608691e-01 1.01701236e-05 5.00000000e-02)	155	0
438             	1.83701928e-02	(5.32608691e-01 1.01701236e-05 5.00000000e-02)	155	0
439             	1.83545216e-02	(5.32608691e-01 1.01701236e-05 5.00000000e-02)	155	0
440             	1.83389621e-02	(5.38223238e-01 1.01701236e-05 5.00000000e-02)	156	0
441             	1.83229043e-02	(5.38223238e-01 1.01701236e-05 5.00000000e-02)	156	0
442             	1.83072743e-02	(5.38223238e-01 1.01701236e-05 5.00000000e-02)	156	0
443             	1.82920602e-02	(5.38223238e-01 1.01701236e-05 5.00000000e-02)	156	0
444             	1.82771333e-02	(5.43896339e-01 1.01701236e-05 5.00000000e-02)	157	0
445             	1.82614887e-02	(5.43896339e-01 1.01701236e-05 5.00000000e-02)	157	0
446             	1.82462643e-02	(5.43896339e-01 1.01701236e-05 5.00000000e-02)	157	0
447             	1.82314475e-02	(5.43896339e-01 1.01701236e-05 5.00000000e-02)	157	0
448             	1.82170277e-02	(5.43896339e-01 1.01701236e-05 5.00000000e-02)	157	0
449             	1.82027027e-02	(5.49628605e-01 1.01701236e-05 5.00000000e-02)	158	0
450             	1.81878473e-02	(5.49628605e-01 1.01701236e-05 5.00000000e-02)	158	0
451             	1.81733952e-02	(5.49628605e-01 1.01701236e-05 5.00000000e-02)	158	0
452             	1.81593348e-02	(5.49628605e-01 1.01701236e-05 5.00000000e-02)	158	0
453             	1.81456556e-02	(5.49628605e-01 1.01701236e-05 5.00000000e-02)	158	0
454             	1.81323489e-02	(5.49628605e-01 1.01701236e-05 5.00000000e-02)	158	0
455             	1.81191293e-02	(5.55420652e-01 1.01701236e-05 5.00000000e-02)	0	1
456             	1.81053400e-02	(5.55420652e-01 1.01701236e-05 5.00000000e-02)	0	1
457             	1.80919197e-02	(5.55420652e-01 1.01701236e-05 5.00000000e-02)	0	1
458             	1.80788591e-02	(5.55420652e-01 1.01701236e-05 5.00000000e-02)	0	1
459             	1.80661517e-02	(5.55420652e-01 1.01701236e-05 5.00000000e-02)	0	1
460             	1.80533438e-02	(5.61273105e-01 1.01701236e-05 5.00000000e-02)	1	1
461             	1.80402442e-02	(5.61273105e-01 1.01701236e-05 5.00000000e-02)	1	1
462             	1.80274996e-02	(5.61273105e-01 1.01701236e-05 5.00000000e-02)	1	1
463             	1.80151017e-02	(5.61273105e-01 1.01701236e-05 5.00000000e-02)	1	1
464             	1.80030404e-02	(5.61273105e-01 1.01701236e-05 5.00000000e-02)	1	1
465             	1.79906680e-02	(5.67186592e-01 1.01701236e-05 5.00000000e-02)	2	1
466             	1.79781924e-02	(5.67186592e-01 1.01701236e-05 5.00000000e-02)	2	1
467             	1.79660502e-02	(5.67186592e-01 1.01701236e-05 5.00000000e-02)	2	1
468             	1.79542338e-02	(5.67186592e-01 1.01701236e-05 5.00000000e-02)	2	1
469             	1.79427432e-02	(5.67186592e-01 1.01701236e-05 5.00000000e-02)	2	1
470             	1.79315747e-02	(5.67186592e-01 1.01701236e-05 5.00000000e-02)	2	1
471             	1.79207195e-02	(5.67186592e-01 1.01701236e-05 5.00000000e-02)	2	1
472             	1.79092275e-02	(5.73161752e-01 1.01701236e-05 5.00000000e-02)	3	1
473             	1.78980477e-02	(5.73161752e-01 1.01701236e-05 5.00000000e-02)	3	1
474             	1.78871712e-02	(5.73161752e-01 1.01701236e-05 5.00000000e-02)	3	1
475             	1.78761547e-02	(5.79199226e-01 1.01701236e-05 5.00000000e-02)	4	1
476             	1.78649232e-02	(5.79199226e-01 1.01701236e-05 5.00000000e-02)	4	1
477             	1.78539936e-02	(5.79199226e-01 1.01701236e-05 5.00000000e-02)	4	1
478             	1.78433582e-02	(5.79199226e-01 1.01701236e-05 5.00000000e-02)	4	1
479             	1.78330099e-02	(5.79199226e-01 1.01701236e-05 5.00000000e-02)	4	1
480             	1.78229427e-02	(5.79199226e-01 1.01701236e-05 5.00000000e-02)	4	1
481             	1.78131510e-02	(5.79199226e-01 1.01701236e-05 5.00000000e-02)	4	1
482             	1.78036291e-02	(5.79199226e-01 1.01701236e-05 5.00000000e-02)	4	1
483             	1.77937796e-02	(5.85299664e-01 1.01701236e-05 5.00000000e-02)	5	1
484             	1.77839925e-02	(5.85299664e-01 1.01701236e-05 5.00000000e-02)	5	1
485             	1.77744709e-02	(5.85299664e-01 1.01701236e-05 5.00000000e-02)	5	1
486             	1.77651681e-02	(5.91463724e-01 1.01701236e-05 5.00000000e-02)	6	1
487             	1.77553598e-02	(5.91463724e-01 1.01701236e-05 5.00000000e-02)	6	1
488             	1.77458193e-02	(5.91463724e-01 1.01701236e-05 5.00000000e-02)	6	1
489             	1.77365391e-02	(5.91463724e-01 1.01701236e-05 5.00000000e-02)	6	1
490             	1.77275120e-02	(5.91463724e-01 1.01701236e-05 5.00000000e-02)	6	1
491             	1.77187317e-02	(5.91463724e-01 1.01701236e-05 5.00000000e-02)	6	1
492             	1.77101922e-02	(5.91463724e-01 1.01701236e-05 5.00000000e-02)	6	1
493             	1.77018887e-02	(5.91463724e-01 1.01701236e-05 5.00000000e-02)	6	1
494             	1.76938163e-02	(5.91463724e-01 1.01701236e-05 5.00000000e-02)	6	1
495             	1.76859696e-02	(5.91463724e-01 1.01701236e-05 5.00000000e-02)	6	1
496             	1.76780701e-02	(5.97692069e-01 1.01701236e-05 5.00000000e-02)	7	1
497             	1.76699701e-02	(5.97692069e-01 1.01701236e-05 5.00000000e-02)	7	1
498             	1.76620932e-02	(5.97692069e-01 1.01701236e-05 5.00000000e-02)	7	1
499             	1.76544335e-02	(5.97692069e-01 1.01701236e-05 5.00000000e-02)	7	1
500             	1.76469860e-02	(5.97692069e-01 1.01701236e-05 5.00000000e-02)	7	1
501             	1.76397463e-02	(5.97692069e-01 1.01701236e-05 5.00000000e-02)	7	1
502             	1.76327102e-02	(5.97692069e-01 1.01701236e-05 5.00000000e-02)	7	1
503             	1.76254357e-02	(6.03985369e-01 1.01701236e-05 5.00000000e-02)	8	1
504             	1.76181570e-02	(6.03985369e-01 1.01701236e-05 5.00000000e-02)	8	1
505             	1.76110807e-02	(6.03985369e-01 1.01701236e-05 5.00000000e-02)	8	1
506             	1.76042016e-02	(6.03985369e-01 1.01701236e-05 5.00000000e-02)	8	1
507             	1.75975143e-02	(6.03985369e-01 1.01701236e-05 5.00000000e-02)	8	1
508             	1.75910137e-02	(6.03985369e-01 1.01701236e-05 5.00000000e-02)	8	1
509             	1.75846951e-02	(6.03985369e-01 1.01701236e-05 5.00000000e-02)	8	1
510             	1.75785553e-02	(6.03985369e-01 1.01701236e-05 5.00000000e-02)	8	1
511             	1.75725904e-02	(6.03985369e-01 1.01701236e-05 5.00000000e-02)	8	1
512             	1.75667962e-02	(6.03985369e-01 1.01701236e-05 5.00000000e-02)	8	1
513             	1.75611688e-02	(6.03985369e-01 1.01701236e-05 5.00000000e-02)	8	1
514             	1.75556560e-02	(6.10344302e-01 1.01701236e-05 5.00000000e-02)	9	1
515             	1.75498410e-02	(6.10344302e-01 1.01701236e-05 5.00000000e-02)	9	1
516             	1.75441902e-02	(6.10344302e-01 1.01701236e-05 5.00000000e-02)	9	1
517             	1.75386996e-02	(6.10344302e-01 1.01701236e-05 5.00000000e-02)	9	1
518             	1.75333649e-02	(6.10344302e-01 1.01701236e-05 5.00000000e-02)	9	1
519             	1.75281823e-02	(6.10344302e-01 1.01701236e-05 5.00000000e-02)	9	1
520             	1.75231483e-02	(6.10344302e-01 1.01701236e-05 5.00000000e-02)	9	1
521             	1.75182594e-02	(6.10344302e-01 1.01701236e-05 5.00000000e-02)	9	1
522             	1.75135128e-02	(6.10344302e-01 1.01701236e-05 5.00000000e-02)	9	1
523             	1.75089051e-02	(6.10344302e-01 1.01701236e-05 5.00000000e-02)	9	1
524             	1.75044329e-02	(6.10344302e-01 1.01701236e-05 5.00000000e-02)	9	1
525             	1.75000927e-02	(6.10344302e-01 1.01701236e-05 5.00000000e-02)	9	1
526             	1.74954899e-02	(6.16769552e-01 1.01701236e-05 5.00000000e-02)	10	1
