# Selection     : all 
# Volume        : 2.33333000e+00
# Time          	minMag(U)	location	cell
0               	1.00000000e+00	(-3.28081024e-01 2.50000000e-07 5.00000000e-01)	0
1               	6.80786125e-01	(1.72613976e+00 2.50000000e-07 5.00000000e-01)	518
2               	4.10407885e-01	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
3               	1.94634725e-01	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
4               	1.31041427e-01	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
5               	1.05366049e-01	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
6               	9.08464060e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
7               	8.10662026e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
8               	7.38479703e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
9               	6.82208746e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
10              	6.36673220e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
11              	5.98797026e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
12              	5.66622432e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
13              	5.38833056e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
14              	5.14504103e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
15              	4.92962176e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
16              	4.73705197e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
17              	4.56350614e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
18              	4.40601104e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
19              	4.26220041e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
20              	4.13016662e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
21              	4.00835665e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
22              	3.89549487e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
23              	3.79051966e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
24              	3.69253779e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
25              	3.60079190e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
26              	3.51463568e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
27              	3.43351379e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
28              	3.35694492e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
29              	3.28450996e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
30              	3.21584283e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
31              	3.15062245e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
32              	3.08856477e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
33              	3.02941697e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
34              	2.97295378e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
35              	2.91897440e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
36              	2.86729894e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
37              	2.81776517e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
38              	2.77022624e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
39              	2.72454924e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
40              	2.68061371e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
41              	2.63831004e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
42              	2.59753794e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
43              	2.55820562e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
44              	2.52022897e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
45              	2.48353079e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
46              	2.44803991e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
47              	2.41369061e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
48              	2.38042219e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
49              	2.34817847e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
50              	2.31690730e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
51              	2.28656024e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
